Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3741033,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,>=,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18044,DTCC00066901,980978,65531
CHEMBL3741067,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,25,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25611,DTCC00067487,581121,65462
CHEMBL374107,P21397,8-AZAGUANINE,LPXQRXLUHJKZIE-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,18834112,ACTIVITY,,,,,,,,,,,,,,,,,Inhibition of human brain MAOA,Not Active,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,2008,51,21,"Santana L, González-Díaz H, Quezada E, Uriarte E, Yáñez M, Viña D, Orallo F",,557979,DTCT0023168,2791274,DTCC00437343,2015775,31589
CHEMBL3741078,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,=,71380,NM,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542722,DTCT0023168,25599,DTCC00067478,646214,65462
CHEMBL3741156,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,19,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25607,DTCC00067484,548929,65462
CHEMBL374119,P21397,,GFGGPQWFSJTTRK-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21397504,KI,=,50003453.5,NM,,,,,,,,,,,,,,Inhibition of MAO-A receptor,,Exploration of new scaffolds as potential MAO-A inhibitors using pharmacophore and 3D-QSAR based in silico screening.,Bioorg. Med. Chem. Lett.,2011,21,8,"Shelke SM, Bhosale SH, Dash RC, Suryawanshi MR, Mahadik KR",,739780,DTCT0023168,5905682,DTCC00441668,975193,44047
CHEMBL3741418,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,37,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25605,DTCC00067482,646169,65462
CHEMBL3741428,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,IC50,=,111660,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate after 15 mins by UV/Vis spectrophotometer analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540763,DTCT0023168,18076,DTCC00066905,852041,65531
CHEMBL3741428,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,>=,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18048,DTCC00066905,852041,65531
CHEMBL3741461,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,25,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25614,DTCC00067490,1740497,65462
CHEMBL3741491,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18053,DTCC00066910,1239167,65531
CHEMBL3741609,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18051,DTCC00066908,754622,65531
CHEMBL3741610,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18049,DTCC00066906,2011646,65531
CHEMBL3741782,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,=,46360,NM,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542722,DTCT0023168,25597,DTCC00067499,2064077,65462
CHEMBL3741822,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,26,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25610,DTCC00067486,1551267,65462
CHEMBL3741844,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18054,DTCC00066911,1721982,65531
CHEMBL3741888,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,21,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25618,DTCC00067494,904818,65462
CHEMBL3741889,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,28,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25612,DTCC00067488,1933456,65462
CHEMBL3741949,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,18,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25613,DTCC00067489,1837205,65462
CHEMBL3741989,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,25,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25621,DTCC00067497,62747,65462
CHEMBL3742022,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,27,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25608,DTCC00067485,1486920,65462
CHEMBL3742038,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,IC50,=,144200,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate after 15 mins by UV/Vis spectrophotometer analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540763,DTCT0023168,18073,DTCC00066896,786790,65531
CHEMBL3742038,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,>=,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18039,DTCC00066896,786790,65531
CHEMBL3742068,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,35,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25601,DTCC00067481,256445,65462
CHEMBL3742204,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26536532,INHIBITION,<,50,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate at 50 to 200 uM measured up to 50 mins by ELISA screening analysis,,Synthesis and biological evaluation of novel 5-(hydroxamic acid)methyl oxazolidinone derivatives.,Eur. J. Med. Chem.,2015,106,,"Phillips OA, D'Silva R, Bahta TO, Sharaf LH, Udo EE, Benov L, Eric Walters D.",,1540761,DTCT0023168,18043,DTCC00066900,334425,65531
CHEMBL374237,P21397,,PXVGXDMYLCHKEL-JXAWBTAJSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20579890,IC50,=,33884.42,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as hydrogen peroxide production from p-tyramine by amplex red assay,,"Synthesis, semipreparative HPLC separation, biological evaluation, and 3D-QSAR of hydrazothiazole derivatives as human monoamine oxidase B inhibitors.",Bioorg. Med. Chem.,2010,18,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Maccioni E, Cardia MC, Yáñez M, Orallo F, Alcaro S, Ortuso F, Cirilli R, Ferretti R, Distinto S, Kirchmair J, Langer T",,661995,DTCT0023168,3500907,DTCC00438802,1601530,40834
CHEMBL374237,P21397,,PXVGXDMYLCHKEL-JXAWBTAJSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20579890,IC50,=,34223,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as hydrogen peroxide production from p-tyramine by amplex red assay,,"Synthesis, semipreparative HPLC separation, biological evaluation, and 3D-QSAR of hydrazothiazole derivatives as human monoamine oxidase B inhibitors.",Bioorg. Med. Chem.,2010,18,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Maccioni E, Cardia MC, Yáñez M, Orallo F, Alcaro S, Ortuso F, Cirilli R, Ferretti R, Distinto S, Kirchmair J, Langer T",,661995,DTCT0023168,3501058,DTCC00438802,1601530,40834
CHEMBL3742390,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,INHIBITION,=,31,%,,,,,,,,,,,,,,Inhibition of human MAO-A using p-tyramine as substrate assessed as production of H2O2 from p-tyramine at 100 uM incubated for 15 mins by Amplex Red MAO assay,,Chromanones: selective and reversible monoamine oxidase B inhibitors with nanomolar potency,MedChemComm,2015,6,7,"Lan J, Xie S, Huang M, Hu Y, Kong L, Wang X",,1542723,DTCT0023168,25615,DTCC00067491,387540,65462
CHEMBL374335,P21397,,XQZWJHDHWFGAPS-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21397504,KI,=,3499451670,NM,,,,,,,,,,,,,,Inhibition of MAO-A receptor,,Exploration of new scaffolds as potential MAO-A inhibitors using pharmacophore and 3D-QSAR based in silico screening.,Bioorg. Med. Chem. Lett.,2011,21,8,"Shelke SM, Bhosale SH, Dash RC, Suryawanshi MR, Mahadik KR",,739780,DTCT0023168,5905678,DTCC00441659,16581,44047
CHEMBL374478,P21397,RIFAMPICIN,JQXXHWHPUNPDRT-WLSIYKJHSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,18834112,ACTIVITY,,,,,,,,,,,,,,,,,Inhibition of human brain MAOA,Not Active,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,2008,51,21,"Santana L, González-Díaz H, Quezada E, Uriarte E, Yáñez M, Viña D, Orallo F",,557979,DTCT0023168,2792243,DTCC00437710,35617,31589
CHEMBL374478,P21397,RIFAMPICIN,JQXXHWHPUNPDRT-WLSIYKJHSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7479492,DTCC00437710,51504,46191
CHEMBL374478,P21397,RIFAMPICIN,JQXXHWHPUNPDRT-WLSIYKJHSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7479493,DTCC00437710,51504,46191
CHEMBL3746175,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26540564,IC50,>,10000,NM,,,,,,,,,,,,,,Inhibition of MAO-A (unknown origin),,"Discovery of N-[5-(6-Chloro-3-cyano-1-methyl-1H-indol-2-yl)-pyridin-3-ylmethyl]-ethanesulfonamide, a Cortisol-Sparing CYP11B2 Inhibitor that Lowers Aldosterone in Human Subjects.",J. Med. Chem.,2015,58,23,"Papillon JP, Lou C, Singh AK, Adams CM, Ksander GM, Beil ME, Chen W, Leung-Chu J, Fu F, Gan L, Hu CW, Jeng AY, LaSala D, Liang G, Rigel DF, Russell KS, Vest JA, Watson C.",,1545290,DTCT0023168,38383,DTCC00067917,1143090,65626
CHEMBL374724,P21397,NOR-LAPACHOL,HXRBQSOSCSKMTM-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24165164,KI,=,35000,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023168,14757709,DTCC00002232,2103899,69375
CHEMBL3747269,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26540564,IC50,=,210,NM,,,,,,,,,,,,,,Inhibition of MAO-A (unknown origin),,"Discovery of N-[5-(6-Chloro-3-cyano-1-methyl-1H-indol-2-yl)-pyridin-3-ylmethyl]-ethanesulfonamide, a Cortisol-Sparing CYP11B2 Inhibitor that Lowers Aldosterone in Human Subjects.",J. Med. Chem.,2015,58,23,"Papillon JP, Lou C, Singh AK, Adams CM, Ksander GM, Beil ME, Chen W, Leung-Chu J, Fu F, Gan L, Hu CW, Jeng AY, LaSala D, Liang G, Rigel DF, Russell KS, Vest JA, Watson C.",,1545290,DTCT0023168,38382,DTCC00067916,268816,65626
CHEMBL374741,P21397,,KGKFNDADSPFRCJ-NYYWCZLTSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Reversible inhibition of human MAOA expressed in baculovirus-infected BTI insect cells pre-incubated for 1 hr followed by centrifugation-ultrafiltration by resorufin dye based fluorimetry,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448564,DTCT0023168,13929131,DTCC00448141,1931204,60865
CHEMBL374741,P21397,,KGKFNDADSPFRCJ-NYYWCZLTSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448565,DTCT0023168,13880040,DTCC00448141,1931204,60865
CHEMBL374741,P21397,,KGKFNDADSPFRCJ-NYYWCZLTSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,KI,=,240,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448561,DTCT0023168,13929047,DTCC00448141,1931204,60865
CHEMBL375415,P21397,,PPAJQNYKCDSXEM-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21397504,KI,=,39994474.98,NM,,,,,,,,,,,,,,Inhibition of MAO-A receptor,,Exploration of new scaffolds as potential MAO-A inhibitors using pharmacophore and 3D-QSAR based in silico screening.,Bioorg. Med. Chem. Lett.,2011,21,8,"Shelke SM, Bhosale SH, Dash RC, Suryawanshi MR, Mahadik KR",,739780,DTCT0023168,5905674,DTCC00441640,1331508,44047
CHEMBL375492,P21397,AMITHIOZONE,SRVJKTDHMYAMHA-WUXMJOGZSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,18834112,ACTIVITY,,,,,,,,,,,,,,,,,Inhibition of human recombinant MAOA by fluorimetric method,Not Active,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,2008,51,21,"Santana L, González-Díaz H, Quezada E, Uriarte E, Yáñez M, Viña D, Orallo F",,557971,DTCT0023168,2792320,DTCC00445367,1406309,31589
CHEMBL375539,P21397,,COGBCEGBFYNSQK-NBVRZTHBSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20579890,IC50,=,41236,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as hydrogen peroxide production from p-tyramine by amplex red assay,,"Synthesis, semipreparative HPLC separation, biological evaluation, and 3D-QSAR of hydrazothiazole derivatives as human monoamine oxidase B inhibitors.",Bioorg. Med. Chem.,2010,18,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Maccioni E, Cardia MC, Yáñez M, Orallo F, Alcaro S, Ortuso F, Cirilli R, Ferretti R, Distinto S, Kirchmair J, Langer T",,661995,DTCT0023168,3501040,DTCC00438801,695994,40834
CHEMBL375539,P21397,,COGBCEGBFYNSQK-NBVRZTHBSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20715818,IC50,=,41230,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected insect BTI-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine by amplex red assay,,"Synthesis, stereochemical separation, and biological evaluation of selective inhibitors of human MAO-B: 1-(4-arylthiazol-2-yl)-2-(3-methylcyclohexylidene)hydrazines.",J. Med. Chem.,2010,53,17,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Yáñez M, Orallo F, Sanna ML, Gallinella B, Cirilli R",,657398,DTCT0023168,3464438,DTCC00438801,684185,40794
CHEMBL375574,P21397,,GPDGFLUBBBVCJX-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21397504,KI,=,829850767.5,NM,,,,,,,,,,,,,,Inhibition of MAO-A receptor,,Exploration of new scaffolds as potential MAO-A inhibitors using pharmacophore and 3D-QSAR based in silico screening.,Bioorg. Med. Chem. Lett.,2011,21,8,"Shelke SM, Bhosale SH, Dash RC, Suryawanshi MR, Mahadik KR",,739780,DTCT0023168,5905692,DTCC00441692,296334,44047
CHEMBL375788,P21397,,MQECFYXUIGHGIA-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21397504,KI,=,149968483.6,NM,,,,,,,,,,,,,,Inhibition of MAO-A receptor,,Exploration of new scaffolds as potential MAO-A inhibitors using pharmacophore and 3D-QSAR based in silico screening.,Bioorg. Med. Chem. Lett.,2011,21,8,"Shelke SM, Bhosale SH, Dash RC, Suryawanshi MR, Mahadik KR",,739780,DTCT0023168,5905679,DTCC00441661,1686997,44047
CHEMBL3758211,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26652247,KI,>,50000,NM,,,,,,,,,,,,,,Inhibition of recombinant human MAO-A after 60 mins MAO-glo assay,,3-(Piperidin-4-ylmethoxy)pyridine Containing Compounds Are Potent Inhibitors of Lysine Specific Demethylase 1.,J. Med. Chem.,2016,59,1,"Wu F, Zhou C, Yao Y, Wei L, Feng Z, Deng L, Song Y.",,1552407,DTCT0023168,72370,DTCC00074348,463714,65987
CHEMBL3758634,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26652247,KI,>,50000,NM,,,,,,,,,,,,,,Inhibition of recombinant human MAO-A after 60 mins MAO-glo assay,,3-(Piperidin-4-ylmethoxy)pyridine Containing Compounds Are Potent Inhibitors of Lysine Specific Demethylase 1.,J. Med. Chem.,2016,59,1,"Wu F, Zhou C, Yao Y, Wei L, Feng Z, Deng L, Song Y.",,1552407,DTCT0023168,72367,DTCC00074365,1434202,65987
CHEMBL37589,P21397,,GNFURDSMULTPOS-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,2296014,KI,=,13000,NM,,,,,,,,,,,,,,Inhibition of human placental Monoamine oxidase A (competitive inhibition was observed),,"Inhibition of monoamine oxidases A and B by simple isoquinoline alkaloids: racemic and optically active 1,2,3,4-tetrahydro-, 3,4-dihydro-, and fully aromatic isoquinolines.",J. Med. Chem.,1990,33,1,"Bembenek ME, Abell CW, Chrisey LA, Rozwadowska MD, Gessner W, Brossi A",,122786,DTCT0023168,1028900,DTCC00177079,1773141,10329
CHEMBL3759201,P21397,,,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,26652247,KI,>,50000,NM,,,,,,,,,,,,,,Inhibition of recombinant human MAO-A after 60 mins MAO-glo assay,,3-(Piperidin-4-ylmethoxy)pyridine Containing Compounds Are Potent Inhibitors of Lysine Specific Demethylase 1.,J. Med. Chem.,2016,59,1,"Wu F, Zhou C, Yao Y, Wei L, Feng Z, Deng L, Song Y.",,1552407,DTCT0023168,72368,DTCC00074360,2011707,65987
